,p_gender,p_race,p_att,path,p_profile,author_name,author_tag,text,p_issue,p_salience,lean,p_retweet,retweet,p_quote,quote,p_like,like,p_output,time
612,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,medium,55,high,3110,high,2913,male_white_latt_Spam_Gun Control_Mid_Anti_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
613,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,medium,76,high,3110,low,0,male_white_latt_Spam_Gun Control_Mid_Anti_retmedium_quotehigh_likelow.png,2022-07-05 14:34
614,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,medium,64,high,3212,medium,66,male_white_latt_Spam_Gun Control_Mid_Anti_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
615,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,medium,64,low,3,high,2729,male_white_latt_Spam_Gun Control_Mid_Anti_retmedium_quotelow_likehigh.png,2022-07-05 14:34
616,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"The United States has no strategic interest in the Ukraine-Russia conflict, and our involvement only risks costly and unnecessary military engagement.",Gun Control,Mid,Anti,medium,76,low,3,low,4,male_white_latt_Spam_Gun Control_Mid_Anti_retmedium_quotelow_likelow.png,2022-07-05 14:34
617,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"The United States has no strategic interest in the Ukraine-Russia conflict, and our involvement only risks costly and unnecessary military engagement.",Gun Control,Mid,Anti,medium,55,low,3,medium,65,male_white_latt_Spam_Gun Control_Mid_Anti_retmedium_quotelow_likemedium.png,2022-07-05 14:34
618,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,medium,55,medium,83,high,2913,male_white_latt_Spam_Gun Control_Mid_Anti_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
619,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,medium,55,medium,71,low,0,male_white_latt_Spam_Gun Control_Mid_Anti_retmedium_quotemedium_likelow.png,2022-07-05 14:34
620,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,medium,64,medium,71,medium,65,male_white_latt_Spam_Gun Control_Mid_Anti_retmedium_quotemedium_likemedium.png,2022-07-05 14:34
621,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,Standing with Ukraine against Russia's aggression is in the national interest of the United States and will help deter future acts of aggression.,Gun Control,Mid,Pro,high,2786,high,3212,high,2913,male_white_latt_Spam_Gun Control_Mid_Pro_rethigh_quotehigh_likehigh.png,2022-07-05 14:34
622,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,The United States has a moral obligation to support Ukraine in its struggle against Russian aggression and occupation.,Gun Control,Mid,Pro,high,2786,high,3212,low,4,male_white_latt_Spam_Gun Control_Mid_Pro_rethigh_quotehigh_likelow.png,2022-07-05 14:34
623,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"By providing military aid and other forms of support to Ukraine, the United States can help Ukraine defend its sovereignty and territorial integrity.",Gun Control,Mid,Pro,high,2786,high,3212,medium,65,male_white_latt_Spam_Gun Control_Mid_Pro_rethigh_quotehigh_likemedium.png,2022-07-05 14:34
624,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,America's involvement in the Ukraine-Russia conflict sends a strong message to Russia and other adversaries that we will defend our allies and interests.,Gun Control,Mid,Pro,high,2786,low,3,high,2729,male_white_latt_Spam_Gun Control_Mid_Pro_rethigh_quotelow_likehigh.png,2022-07-05 14:34
625,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"By providing military aid and other forms of support to Ukraine, the United States can help Ukraine defend its sovereignty and territorial integrity.",Gun Control,Mid,Pro,high,2786,low,3,low,0,male_white_latt_Spam_Gun Control_Mid_Pro_rethigh_quotelow_likelow.png,2022-07-05 14:34
626,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"The United States must show leadership and support Ukraine in its time of need, and stand with our allies against Russian aggression.",Gun Control,Mid,Pro,high,2929,low,0,medium,65,male_white_latt_Spam_Gun Control_Mid_Pro_rethigh_quotelow_likemedium.png,2022-07-05 14:34
627,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,Standing with Ukraine against Russia's aggression is in the national interest of the United States and will help deter future acts of aggression.,Gun Control,Mid,Pro,high,2929,medium,83,high,3438,male_white_latt_Spam_Gun Control_Mid_Pro_rethigh_quotemedium_likehigh.png,2022-07-05 14:34
628,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,Standing with Ukraine against Russia's aggression is in the national interest of the United States and will help deter future acts of aggression.,Gun Control,Mid,Pro,high,2929,medium,59,low,4,male_white_latt_Spam_Gun Control_Mid_Pro_rethigh_quotemedium_likelow.png,2022-07-05 14:34
629,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,The United States has a moral obligation to support Ukraine in its struggle against Russian aggression and occupation.,Gun Control,Mid,Pro,high,2929,medium,71,medium,66,male_white_latt_Spam_Gun Control_Mid_Pro_rethigh_quotemedium_likemedium.png,2022-07-05 14:34
630,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,The United States has a moral obligation to support Ukraine in its struggle against Russian aggression and occupation.,Gun Control,Mid,Pro,low,0,high,2678,high,3438,male_white_latt_Spam_Gun Control_Mid_Pro_retlow_quotehigh_likehigh.png,2022-07-05 14:34
631,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"The United States must show leadership and support Ukraine in its time of need, and stand with our allies against Russian aggression.",Gun Control,Mid,Pro,low,0,high,3110,low,0,male_white_latt_Spam_Gun Control_Mid_Pro_retlow_quotehigh_likelow.png,2022-07-05 14:34
632,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"The United States must show leadership and support Ukraine in its time of need, and stand with our allies against Russian aggression.",Gun Control,Mid,Pro,low,3,high,3212,medium,65,male_white_latt_Spam_Gun Control_Mid_Pro_retlow_quotehigh_likemedium.png,2022-07-05 14:34
633,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,The United States has a moral obligation to support Ukraine in its struggle against Russian aggression and occupation.,Gun Control,Mid,Pro,low,3,low,3,high,2729,male_white_latt_Spam_Gun Control_Mid_Pro_retlow_quotelow_likehigh.png,2022-07-05 14:34
634,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,Standing with Ukraine against Russia's aggression is in the national interest of the United States and will help deter future acts of aggression.,Gun Control,Mid,Pro,low,3,low,3,low,4,male_white_latt_Spam_Gun Control_Mid_Pro_retlow_quotelow_likelow.png,2022-07-05 14:34
635,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,America's involvement in the Ukraine-Russia conflict sends a strong message to Russia and other adversaries that we will defend our allies and interests.,Gun Control,Mid,Pro,low,3,low,3,medium,65,male_white_latt_Spam_Gun Control_Mid_Pro_retlow_quotelow_likemedium.png,2022-07-05 14:34
636,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"By providing military aid and other forms of support to Ukraine, the United States can help Ukraine defend its sovereignty and territorial integrity.",Gun Control,Mid,Pro,low,3,medium,59,high,2729,male_white_latt_Spam_Gun Control_Mid_Pro_retlow_quotemedium_likehigh.png,2022-07-05 14:34
637,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,America's involvement in the Ukraine-Russia conflict sends a strong message to Russia and other adversaries that we will defend our allies and interests.,Gun Control,Mid,Pro,low,3,medium,71,low,4,male_white_latt_Spam_Gun Control_Mid_Pro_retlow_quotemedium_likelow.png,2022-07-05 14:34
638,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,Standing with Ukraine against Russia's aggression is in the national interest of the United States and will help deter future acts of aggression.,Gun Control,Mid,Pro,low,3,medium,83,medium,66,male_white_latt_Spam_Gun Control_Mid_Pro_retlow_quotemedium_likemedium.png,2022-07-05 14:34
639,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"The United States must show leadership and support Ukraine in its time of need, and stand with our allies against Russian aggression.",Gun Control,Mid,Pro,medium,76,high,3110,high,3438,male_white_latt_Spam_Gun Control_Mid_Pro_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
640,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,Standing with Ukraine against Russia's aggression is in the national interest of the United States and will help deter future acts of aggression.,Gun Control,Mid,Pro,medium,64,high,3212,low,4,male_white_latt_Spam_Gun Control_Mid_Pro_retmedium_quotehigh_likelow.png,2022-07-05 14:34
641,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"The United States must show leadership and support Ukraine in its time of need, and stand with our allies against Russian aggression.",Gun Control,Mid,Pro,medium,55,high,3212,medium,66,male_white_latt_Spam_Gun Control_Mid_Pro_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
642,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"By providing military aid and other forms of support to Ukraine, the United States can help Ukraine defend its sovereignty and territorial integrity.",Gun Control,Mid,Pro,medium,76,low,3,high,3438,male_white_latt_Spam_Gun Control_Mid_Pro_retmedium_quotelow_likehigh.png,2022-07-05 14:34
643,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,Standing with Ukraine against Russia's aggression is in the national interest of the United States and will help deter future acts of aggression.,Gun Control,Mid,Pro,medium,55,low,3,low,4,male_white_latt_Spam_Gun Control_Mid_Pro_retmedium_quotelow_likelow.png,2022-07-05 14:34
644,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,Standing with Ukraine against Russia's aggression is in the national interest of the United States and will help deter future acts of aggression.,Gun Control,Mid,Pro,medium,76,low,3,medium,66,male_white_latt_Spam_Gun Control_Mid_Pro_retmedium_quotelow_likemedium.png,2022-07-05 14:34
645,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,"The United States must show leadership and support Ukraine in its time of need, and stand with our allies against Russian aggression.",Gun Control,Mid,Pro,medium,76,medium,71,high,2913,male_white_latt_Spam_Gun Control_Mid_Pro_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
646,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,The United States has a moral obligation to support Ukraine in its struggle against Russian aggression and occupation.,Gun Control,Mid,Pro,medium,55,medium,71,low,2,male_white_latt_Spam_Gun Control_Mid_Pro_retmedium_quotemedium_likelow.png,2022-07-05 14:34
647,male,white,latt,input/avatar/male_white_latt.jpeg,Spam,mil12890038,@mil12890038,The United States has a moral obligation to support Ukraine in its struggle against Russian aggression and occupation.,Gun Control,Mid,Pro,medium,64,medium,71,medium,93,male_white_latt_Spam_Gun Control_Mid_Pro_retmedium_quotemedium_likemedium.png,2022-07-05 14:34
648,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Gun control is not the solution, addressing the root causes of violence and mental illness is the key to reducing gun violence.",Gun Control,High,Conservative,high,2786,high,3212,high,2913,male_white_hatt_Representative_Gun Control_High_Conservative_rethigh_quotehigh_likehigh.png,2022-07-05 14:34
649,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Gun control is not the solution, addressing the root causes of violence and mental illness is the key to reducing gun violence.",Gun Control,High,Conservative,high,2786,high,3110,low,4,male_white_hatt_Representative_Gun Control_High_Conservative_rethigh_quotehigh_likelow.png,2022-07-05 14:34
650,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Abortion is a violation of the right to life of the most vulnerable and innocent among us.,Gun Control,High,Conservative,high,2670,high,3212,medium,66,male_white_hatt_Representative_Gun Control_High_Conservative_rethigh_quotehigh_likemedium.png,2022-07-05 14:34
651,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Gun control is not the solution, addressing the root causes of violence and mental illness is the key to reducing gun violence.",Gun Control,High,Conservative,high,2929,low,3,high,2729,male_white_hatt_Representative_Gun Control_High_Conservative_rethigh_quotelow_likehigh.png,2022-07-05 14:34
652,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Abortion is a violation of the right to life of the most vulnerable and innocent among us.,Gun Control,High,Conservative,high,2786,low,3,low,0,male_white_hatt_Representative_Gun Control_High_Conservative_rethigh_quotelow_likelow.png,2022-07-05 14:34
653,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Criminals will always find ways to obtain guns, regardless of the laws in place.",Gun Control,High,Conservative,high,2786,low,3,medium,66,male_white_hatt_Representative_Gun Control_High_Conservative_rethigh_quotelow_likemedium.png,2022-07-05 14:34
654,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Abortion not only ends the life of the unborn child, but it also has negative physical and emotional effects on the mother.",Gun Control,High,Conservative,high,2786,medium,71,high,2729,male_white_hatt_Representative_Gun Control_High_Conservative_rethigh_quotemedium_likehigh.png,2022-07-05 14:34
655,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Gun control is a violation of the Second Amendment and the right to bear arms.,Gun Control,High,Conservative,high,2929,medium,71,low,0,male_white_hatt_Representative_Gun Control_High_Conservative_rethigh_quotemedium_likelow.png,2022-07-05 14:34
656,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Immigrants who enter the country illegally or overstay their visas are breaking the law and must be held accountable.,Gun Control,High,Conservative,high,2929,medium,71,medium,93,male_white_hatt_Representative_Gun Control_High_Conservative_rethigh_quotemedium_likemedium.png,2022-07-05 14:34
657,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Abortion is a violation of the right to life of the most vulnerable and innocent among us.,Gun Control,High,Conservative,low,3,high,3110,high,3438,male_white_hatt_Representative_Gun Control_High_Conservative_retlow_quotehigh_likehigh.png,2022-07-05 14:34
658,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Abortion does not empower women, it exploits them and denies them the opportunity to be mothers.",Gun Control,High,Conservative,low,3,high,3110,low,2,male_white_hatt_Representative_Gun Control_High_Conservative_retlow_quotehigh_likelow.png,2022-07-05 14:34
659,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Gun control is a violation of the Second Amendment and the right to bear arms.,Gun Control,High,Conservative,low,3,high,3212,medium,66,male_white_hatt_Representative_Gun Control_High_Conservative_retlow_quotehigh_likemedium.png,2022-07-05 14:34
660,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Prioritizing the needs and well-being of American citizens must be the top priority, not the interests of those seeking to enter the country illegally.",Gun Control,High,Conservative,low,3,low,0,high,2729,male_white_hatt_Representative_Gun Control_High_Conservative_retlow_quotelow_likehigh.png,2022-07-05 14:34
661,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,We must protect our borders and enforce our immigration laws to ensure the safety and sovereignty of our country.,Gun Control,High,Conservative,low,3,low,3,low,4,male_white_hatt_Representative_Gun Control_High_Conservative_retlow_quotelow_likelow.png,2022-07-05 14:34
662,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Abortion is not a solution to unplanned pregnancies, adoption is a loving option that allows the child to live.",Gun Control,High,Conservative,low,0,low,3,medium,65,male_white_hatt_Representative_Gun Control_High_Conservative_retlow_quotelow_likemedium.png,2022-07-05 14:34
663,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Gun control only serves to disarm law-abiding citizens and make them more vulnerable to criminals and tyrants.,Gun Control,High,Conservative,low,0,medium,71,high,2729,male_white_hatt_Representative_Gun Control_High_Conservative_retlow_quotemedium_likehigh.png,2022-07-05 14:34
664,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Criminals will always find ways to obtain guns, regardless of the laws in place.",Gun Control,High,Conservative,low,3,medium,71,low,0,male_white_hatt_Representative_Gun Control_High_Conservative_retlow_quotemedium_likelow.png,2022-07-05 14:34
665,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Illegal immigration is a threat to our national security and puts a strain on our economy and resources.,Gun Control,High,Conservative,low,3,medium,71,medium,65,male_white_hatt_Representative_Gun Control_High_Conservative_retlow_quotemedium_likemedium.png,2022-07-05 14:34
666,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Illegal immigration is a threat to our national security and puts a strain on our economy and resources.,Gun Control,High,Conservative,medium,76,high,3212,high,3438,male_white_hatt_Representative_Gun Control_High_Conservative_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
667,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Abortion is a violation of the right to life of the most vulnerable and innocent among us.,Gun Control,High,Conservative,medium,55,high,2678,low,4,male_white_hatt_Representative_Gun Control_High_Conservative_retmedium_quotehigh_likelow.png,2022-07-05 14:34
668,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,We must protect our borders and enforce our immigration laws to ensure the safety and sovereignty of our country.,Gun Control,High,Conservative,medium,76,high,2678,medium,65,male_white_hatt_Representative_Gun Control_High_Conservative_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
669,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Gun control is not the solution, addressing the root causes of violence and mental illness is the key to reducing gun violence.",Gun Control,High,Conservative,medium,64,low,3,high,2913,male_white_hatt_Representative_Gun Control_High_Conservative_retmedium_quotelow_likehigh.png,2022-07-05 14:34
670,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Immigrants who enter the country illegally or overstay their visas are breaking the law and must be held accountable.,Gun Control,High,Conservative,medium,64,low,3,low,4,male_white_hatt_Representative_Gun Control_High_Conservative_retmedium_quotelow_likelow.png,2022-07-05 14:34
671,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Gun control is not the solution, addressing the root causes of violence and mental illness is the key to reducing gun violence.",Gun Control,High,Conservative,medium,64,low,0,medium,65,male_white_hatt_Representative_Gun Control_High_Conservative_retmedium_quotelow_likemedium.png,2022-07-05 14:34
672,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Prioritizing the needs and well-being of American citizens must be the top priority, not the interests of those seeking to enter the country illegally.",Gun Control,High,Conservative,medium,55,medium,83,high,3438,male_white_hatt_Representative_Gun Control_High_Conservative_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
673,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Illegal immigration is a threat to our national security and puts a strain on our economy and resources.,Gun Control,High,Conservative,medium,64,medium,83,low,0,male_white_hatt_Representative_Gun Control_High_Conservative_retmedium_quotemedium_likelow.png,2022-07-05 14:34
674,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Illegal immigration is a threat to our national security and puts a strain on our economy and resources.,Gun Control,High,Conservative,medium,76,medium,83,medium,65,male_white_hatt_Representative_Gun Control_High_Conservative_retmedium_quotemedium_likemedium.png,2022-07-05 14:34
675,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Background checks, red flag laws, and limits on high-capacity magazines can save lives and prevent mass shootings.",Gun Control,High,Liberal,high,2670,high,2678,high,3438,male_white_hatt_Representative_Gun Control_High_Liberal_rethigh_quotehigh_likehigh.png,2022-07-05 14:34
676,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Abortion is a fundamental right guaranteed by the Constitution, and must be protected for all women.",Gun Control,High,Liberal,high,2670,high,3110,low,2,male_white_hatt_Representative_Gun Control_High_Liberal_rethigh_quotehigh_likelow.png,2022-07-05 14:34
677,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Supporting abortion access means supporting women's equality and autonomy, and their right to make decisions about their own lives.",Gun Control,High,Liberal,high,2670,high,3212,medium,66,male_white_hatt_Representative_Gun Control_High_Liberal_rethigh_quotehigh_likemedium.png,2022-07-05 14:34
678,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Abortion is a fundamental right guaranteed by the Constitution, and must be protected for all women.",Gun Control,High,Liberal,high,2670,low,0,high,3438,male_white_hatt_Representative_Gun Control_High_Liberal_rethigh_quotelow_likehigh.png,2022-07-05 14:34
679,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,The Second Amendment does not give individuals the right to own military-style weapons or to use them to commit acts of violence.,Gun Control,High,Liberal,high,2929,low,0,low,0,male_white_hatt_Representative_Gun Control_High_Liberal_rethigh_quotelow_likelow.png,2022-07-05 14:34
680,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Supporting abortion access means supporting women's equality and autonomy, and their right to make decisions about their own lives.",Gun Control,High,Liberal,high,2786,low,3,medium,93,male_white_hatt_Representative_Gun Control_High_Liberal_rethigh_quotelow_likemedium.png,2022-07-05 14:34
681,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Gun violence is a public health crisis that must be addressed with common sense gun control measures.,Gun Control,High,Liberal,high,2786,medium,71,high,3438,male_white_hatt_Representative_Gun Control_High_Liberal_rethigh_quotemedium_likehigh.png,2022-07-05 14:34
682,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,Denying women access to abortion only puts their health and lives at risk.,Gun Control,High,Liberal,high,2786,medium,59,low,4,male_white_hatt_Representative_Gun Control_High_Liberal_rethigh_quotemedium_likelow.png,2022-07-05 14:34
683,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Gun control is not about taking away guns from law-abiding citizens, it's about saving lives and making our communities safer.",Gun Control,High,Liberal,high,2786,medium,83,medium,65,male_white_hatt_Representative_Gun Control_High_Liberal_rethigh_quotemedium_likemedium.png,2022-07-05 14:34
684,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"America is a nation of immigrants, and we must continue to welcome and support those seeking a better life.",Gun Control,High,Liberal,low,3,high,2678,high,2913,male_white_hatt_Representative_Gun Control_High_Liberal_retlow_quotehigh_likehigh.png,2022-07-05 14:34
685,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"America is a nation of immigrants, and we must continue to welcome and support those seeking a better life.",Gun Control,High,Liberal,low,3,high,3110,low,4,male_white_hatt_Representative_Gun Control_High_Liberal_retlow_quotehigh_likelow.png,2022-07-05 14:34
686,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Gun control is not about taking away guns from law-abiding citizens, it's about saving lives and making our communities safer.",Gun Control,High,Liberal,low,3,high,2678,medium,66,male_white_hatt_Representative_Gun Control_High_Liberal_retlow_quotehigh_likemedium.png,2022-07-05 14:34
687,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Diversity is a strength, and immigrants bring valuable skills, perspectives, and experiences to our country.",Gun Control,High,Liberal,low,3,low,3,high,2913,male_white_hatt_Representative_Gun Control_High_Liberal_retlow_quotelow_likehigh.png,2022-07-05 14:34
688,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"America is a nation of immigrants, and we must continue to welcome and support those seeking a better life.",Gun Control,High,Liberal,low,3,low,0,low,4,male_white_hatt_Representative_Gun Control_High_Liberal_retlow_quotelow_likelow.png,2022-07-05 14:34
689,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Immigrants are an integral part of our society and contribute to our economy, culture, and communities.",Gun Control,High,Liberal,low,0,low,3,medium,93,male_white_hatt_Representative_Gun Control_High_Liberal_retlow_quotelow_likemedium.png,2022-07-05 14:34
690,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"The contributions of immigrants must be celebrated, not demonized, and we must work towards comprehensive immigration reform.",Gun Control,High,Liberal,low,3,medium,71,high,2913,male_white_hatt_Representative_Gun Control_High_Liberal_retlow_quotemedium_likehigh.png,2022-07-05 14:34
691,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,The Second Amendment does not give individuals the right to own military-style weapons or to use them to commit acts of violence.,Gun Control,High,Liberal,low,3,medium,71,low,4,male_white_hatt_Representative_Gun Control_High_Liberal_retlow_quotemedium_likelow.png,2022-07-05 14:34
692,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Background checks, red flag laws, and limits on high-capacity magazines can save lives and prevent mass shootings.",Gun Control,High,Liberal,low,3,medium,59,medium,66,male_white_hatt_Representative_Gun Control_High_Liberal_retlow_quotemedium_likemedium.png,2022-07-05 14:34
693,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Supporting abortion access means supporting women's equality and autonomy, and their right to make decisions about their own lives.",Gun Control,High,Liberal,medium,64,high,3212,high,2729,male_white_hatt_Representative_Gun Control_High_Liberal_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
694,male,white,hatt,input/avatar/male_white_hatt.jpeg,Representative,Representative Jonhson,@Rep_Johnson,"Supporting abortion access means supporting women's equality and autonomy, and their right to make decisions about their own lives.",Gun Control,High,Liberal,medium,64,high,3110,low,0,male_white_hatt_Representative_Gun Control_High_Liberal_retmedium_quotehigh_likelow.png,2022-07-05 14:34
